model,curve,x,y,threshold
Logistic Regression,ROC,0.16267942583732056,0.5196850393700787,0.5776795336194415
Logistic Regression,ROC,0.17703349282296652,0.5196850393700787,0.5722519920724906
Logistic Regression,ROC,0.17703349282296652,0.5275590551181102,0.5699377197587548
Logistic Regression,ROC,0.18660287081339713,0.5275590551181102,0.5680733768641715
Logistic Regression,ROC,0.18660287081339713,0.5354330708661418,0.5607006249800612
Logistic Regression,ROC,0.22488038277511962,0.5354330708661418,0.5420267963274572
Logistic Regression,ROC,0.22488038277511962,0.5511811023622047,0.5412912955379097
Logistic Regression,ROC,0.22966507177033493,0.5511811023622047,0.5402525010424966
Logistic Regression,ROC,0.22966507177033493,0.5669291338582677,0.5309139784296282
Logistic Regression,ROC,0.23923444976076555,0.5669291338582677,0.5266672064321313
Logistic Regression,ROC,0.23923444976076555,0.6062992125984252,0.5162568080248336
Logistic Regression,ROC,0.24401913875598086,0.6062992125984252,0.5156105495699266
Logistic Regression,ROC,0.24401913875598086,0.6299212598425197,0.5088617211594412
Logistic Regression,ROC,0.2535885167464115,0.6299212598425197,0.5075124451745334
Logistic Regression,ROC,0.2535885167464115,0.6377952755905512,0.5073749967802471
Logistic Regression,ROC,0.2631578947368421,0.6377952755905512,0.4967953578185035
Logistic Regression,ROC,0.2631578947368421,0.6771653543307087,0.4896468893478898
Logistic Regression,ROC,0.2679425837320574,0.6771653543307087,0.48689230188107224
Logistic Regression,ROC,0.2679425837320574,0.6850393700787402,0.48193978022241574
Logistic Regression,ROC,0.2727272727272727,0.6850393700787402,0.48143869257617866
Logistic Regression,ROC,0.2727272727272727,0.6929133858267716,0.4809295413086088
Logistic Regression,ROC,0.2822966507177033,0.6929133858267716,0.47647804752112094
Logistic Regression,ROC,0.2822966507177033,0.7007874015748031,0.4748894417293792
Logistic Regression,ROC,0.3349282296650718,0.7007874015748031,0.4552426630631545
Logistic Regression,ROC,0.3349282296650718,0.7086614173228346,0.4547942165376681
Logistic Regression,ROC,0.3875598086124402,0.7086614173228346,0.4355657030753826
Logistic Regression,ROC,0.3875598086124402,0.7165354330708661,0.430698109181593
Logistic Regression,ROC,0.4019138755980861,0.7165354330708661,0.4285704115211473
Logistic Regression,ROC,0.4019138755980861,0.7244094488188977,0.42808181752722463
Logistic Regression,ROC,0.40669856459330145,0.7244094488188977,0.4279903745397654
Logistic Regression,ROC,0.40669856459330145,0.7401574803149606,0.425051573793317
Logistic Regression,ROC,0.42105263157894735,0.7401574803149606,0.4207623519768672
Logistic Regression,ROC,0.42105263157894735,0.7559055118110236,0.4186792455624463
Logistic Regression,ROC,0.46411483253588515,0.7559055118110236,0.3981214911401469
Logistic Regression,ROC,0.46411483253588515,0.7637795275590551,0.3978929706099657
Logistic Regression,ROC,0.4688995215311005,0.7637795275590551,0.39586681870147683
Logistic Regression,ROC,0.4688995215311005,0.7795275590551181,0.39354317395324356
Logistic Regression,ROC,0.4784688995215311,0.7795275590551181,0.38914530434779143
Logistic Regression,ROC,0.4784688995215311,0.7874015748031497,0.3887150612754965
Logistic Regression,ROC,0.49282296650717705,0.7874015748031497,0.3871536926712589
Logistic Regression,ROC,0.49282296650717705,0.7952755905511811,0.38594747426842235
Logistic Regression,ROC,0.507177033492823,0.7952755905511811,0.3847797814214474
Logistic Regression,ROC,0.507177033492823,0.8110236220472441,0.38241322550084694
Logistic Regression,ROC,0.5358851674641149,0.8110236220472441,0.37905606796604785
Logistic Regression,ROC,0.5358851674641149,0.8188976377952756,0.37693959312825387
Logistic Regression,ROC,0.5406698564593302,0.8188976377952756,0.37628061033256394
Logistic Regression,ROC,0.5406698564593302,0.8346456692913385,0.3752538557090687
Logistic Regression,ROC,0.5454545454545454,0.8346456692913385,0.3744106319694373
Logistic Regression,ROC,0.5454545454545454,0.84251968503937,0.3726144766796097
Logistic Regression,ROC,0.5550239234449761,0.84251968503937,0.37064457453807664
Logistic Regression,ROC,0.5550239234449761,0.8503937007874016,0.36957051989134576
Logistic Regression,ROC,0.5645933014354066,0.8503937007874016,0.36702177118866436
Logistic Regression,ROC,0.5645933014354066,0.8582677165354331,0.36601993791507104
Logistic Regression,ROC,0.5741626794258373,0.8582677165354331,0.3637340219082153
Logistic Regression,ROC,0.5741626794258373,0.8661417322834646,0.35973397699837184
Logistic Regression,ROC,0.5789473684210527,0.8661417322834646,0.35894403572945727
Logistic Regression,ROC,0.5789473684210527,0.8740157480314961,0.35562749773311725
Logistic Regression,ROC,0.583732057416268,0.8740157480314961,0.3552085439818931
Logistic Regression,ROC,0.583732057416268,0.8818897637795275,0.35462227373648947
Logistic Regression,ROC,0.6267942583732058,0.8818897637795275,0.33990425130247187
Logistic Regression,ROC,0.6267942583732058,0.889763779527559,0.33822195016354295
Logistic Regression,ROC,0.6507177033492823,0.889763779527559,0.33068073807832443
Logistic Regression,ROC,0.6507177033492823,0.8976377952755905,0.3301984172644111
Logistic Regression,ROC,0.6842105263157895,0.8976377952755905,0.3217791208495551
Logistic Regression,ROC,0.6842105263157895,0.905511811023622,0.3213117989123014
Logistic Regression,ROC,0.6985645933014354,0.905511811023622,0.3136885556821354
Logistic Regression,ROC,0.6985645933014354,0.9133858267716536,0.3126881846869482
Logistic Regression,ROC,0.7464114832535885,0.9133858267716536,0.29659128237680266
Logistic Regression,ROC,0.7464114832535885,0.9212598425196851,0.2942701338414576
Logistic Regression,ROC,0.7655502392344498,0.9212598425196851,0.2919460329079637
Logistic Regression,ROC,0.7655502392344498,0.9291338582677166,0.29151351854187624
Logistic Regression,ROC,0.7942583732057417,0.9291338582677166,0.2807762722659477
Logistic Regression,ROC,0.7942583732057417,0.937007874015748,0.2790129081421027
Logistic Regression,ROC,0.7990430622009569,0.937007874015748,0.27866819172641083
Logistic Regression,ROC,0.7990430622009569,0.9448818897637795,0.2773340771815095
Logistic Regression,ROC,0.8133971291866029,0.9448818897637795,0.27128874179782714
Logistic Regression,ROC,0.8133971291866029,0.952755905511811,0.26443843397400474
Logistic Regression,ROC,0.8325358851674641,0.952755905511811,0.24627074331901727
Logistic Regression,ROC,0.8325358851674641,0.9606299212598425,0.2456195054351258
Logistic Regression,ROC,0.8373205741626795,0.9606299212598425,0.24522310259594593
Logistic Regression,ROC,0.8373205741626795,0.968503937007874,0.24490770771429504
Logistic Regression,ROC,0.8660287081339713,0.968503937007874,0.2271699601042688
Logistic Regression,ROC,0.8660287081339713,0.9763779527559056,0.22538059035176536
Logistic Regression,ROC,0.8947368421052632,0.9763779527559056,0.21111112696502318
Logistic Regression,ROC,0.8947368421052632,0.984251968503937,0.2001658704191293
Logistic Regression,ROC,0.9043062200956937,0.984251968503937,0.1975797229802478
Logistic Regression,ROC,0.9043062200956937,0.9921259842519685,0.19063024272823753
Logistic Regression,ROC,0.9186602870813397,0.9921259842519685,0.18365286199331496
Logistic Regression,ROC,0.9186602870813397,1.0,0.18145179623985006
Logistic Regression,ROC,0.9282296650717703,1.0,0.17835497521074883
Logistic Regression,ROC,0.937799043062201,1.0,0.17713592623709423
Logistic Regression,ROC,1.0,1.0,0.02469082294809527
Logistic Regression,PR,1.0,0.37797619047619047,0.02469082294809527
Logistic Regression,PR,1.0,0.37910447761194027,0.04203646432339891
Logistic Regression,PR,1.0,0.38023952095808383,0.04632960959596417
Logistic Regression,PR,1.0,0.3813813813813814,0.048722612515400825
Logistic Regression,PR,1.0,0.3825301204819277,0.09157687686001183
Logistic Regression,PR,1.0,0.38368580060422963,0.10172197102509752
Logistic Regression,PR,1.0,0.38484848484848483,0.11660650561241234
Logistic Regression,PR,1.0,0.3860182370820669,0.1330008206538509
Logistic Regression,PR,1.0,0.3871951219512195,0.13900624016370733
Logistic Regression,PR,1.0,0.38837920489296635,0.16571211093849095
Logistic Regression,PR,1.0,0.3895705521472393,0.16878967267765105
Logistic Regression,PR,1.0,0.39076923076923076,0.1697009168706947
Logistic Regression,PR,1.0,0.39197530864197533,0.1716952188580666
Logistic Regression,PR,1.0,0.3931888544891641,0.17713592623709423
Logistic Regression,PR,1.0,0.3956386292834891,0.17835497521074883
Logistic Regression,PR,1.0,0.396875,0.17980051921059342
Logistic Regression,PR,1.0,0.3981191222570533,0.18145179623985006
Logistic Regression,PR,0.9921259842519685,0.39622641509433965,0.18365286199331496
Logistic Regression,PR,0.9921259842519685,0.39747634069400634,0.18513069835404003
Logistic Regression,PR,0.9921259842519685,0.3987341772151899,0.18767956698869837
Logistic Regression,PR,0.9921259842519685,0.4,0.19063024272823753
Logistic Regression,PR,0.984251968503937,0.3980891719745223,0.1975797229802478
Logistic Regression,PR,0.984251968503937,0.3993610223642173,0.20004819149605244
Logistic Regression,PR,0.984251968503937,0.40064102564102566,0.2001658704191293
Logistic Regression,PR,0.9763779527559056,0.3987138263665595,0.21111112696502318
Logistic Regression,PR,0.9763779527559056,0.4,0.21547691341290875
Logistic Regression,PR,0.9763779527559056,0.40129449838187703,0.2162001875735139
Logistic Regression,PR,0.9763779527559056,0.4025974025974026,0.21999210013815612
Logistic Regression,PR,0.9763779527559056,0.40390879478827363,0.2207915961182485
Logistic Regression,PR,0.9763779527559056,0.40522875816993464,0.2245459444071607
Logistic Regression,PR,0.9763779527559056,0.4065573770491803,0.22538059035176536
Logistic Regression,PR,0.968503937007874,0.40460526315789475,0.2271699601042688
Logistic Regression,PR,0.968503937007874,0.40594059405940597,0.22907932124222033
Logistic Regression,PR,0.968503937007874,0.40728476821192056,0.2291767599479763
Logistic Regression,PR,0.968503937007874,0.40863787375415284,0.23501213460131887
Logistic Regression,PR,0.968503937007874,0.41,0.23661470539878285
Logistic Regression,PR,0.968503937007874,0.411371237458194,0.23888767953244697
Logistic Regression,PR,0.968503937007874,0.412751677852349,0.24490770771429504
Logistic Regression,PR,0.9606299212598425,0.4107744107744108,0.24522310259594593
Logistic Regression,PR,0.9606299212598425,0.41216216216216217,0.2456195054351258
Logistic Regression,PR,0.952755905511811,0.4101694915254237,0.24627074331901727
Logistic Regression,PR,0.952755905511811,0.41156462585034015,0.2614726613939388
Logistic Regression,PR,0.952755905511811,0.4129692832764505,0.2617739272430999
Logistic Regression,PR,0.952755905511811,0.4143835616438356,0.2619211737611853
Logistic Regression,PR,0.952755905511811,0.41580756013745707,0.26443843397400474
Logistic Regression,PR,0.9448818897637795,0.41379310344827586,0.27128874179782714
Logistic Regression,PR,0.9448818897637795,0.41522491349480967,0.2734139598326141
Logistic Regression,PR,0.9448818897637795,0.4166666666666667,0.2758123151258792
Logistic Regression,PR,0.9448818897637795,0.4181184668989547,0.2773340771815095
Logistic Regression,PR,0.937007874015748,0.4160839160839161,0.27866819172641083
Logistic Regression,PR,0.937007874015748,0.41754385964912283,0.2790129081421027
Logistic Regression,PR,0.9291338582677166,0.4154929577464789,0.2807762722659477
Logistic Regression,PR,0.9291338582677166,0.4169611307420495,0.28254992189002015
Logistic Regression,PR,0.9291338582677166,0.41843971631205673,0.2832119956112473
Logistic Regression,PR,0.9291338582677166,0.4199288256227758,0.2835547020179739
Logistic Regression,PR,0.9291338582677166,0.42142857142857143,0.2836000877035109
Logistic Regression,PR,0.9291338582677166,0.4229390681003584,0.2896673322636135
Logistic Regression,PR,0.9291338582677166,0.4244604316546763,0.29151351854187624
Logistic Regression,PR,0.9212598425196851,0.4223826714801444,0.2919460329079637
Logistic Regression,PR,0.9212598425196851,0.42391304347826086,0.292002263088929
Logistic Regression,PR,0.9212598425196851,0.4254545454545455,0.29202966605904584
Logistic Regression,PR,0.9212598425196851,0.42700729927007297,0.2934805199990131
Logistic Regression,PR,0.9212598425196851,0.42857142857142855,0.2942701338414576
Logistic Regression,PR,0.9133858267716536,0.4264705882352941,0.29659128237680266
Logistic Regression,PR,0.9133858267716536,0.4280442804428044,0.30037816080513263
Logistic Regression,PR,0.9133858267716536,0.42962962962962964,0.30201164902034255
Logistic Regression,PR,0.9133858267716536,0.4312267657992565,0.30220805981198995
Logistic Regression,PR,0.9133858267716536,0.43283582089552236,0.3031693555894311
Logistic Regression,PR,0.9133858267716536,0.4344569288389513,0.30326354086659063
Logistic Regression,PR,0.9133858267716536,0.43609022556390975,0.30557198610610103
Logistic Regression,PR,0.9133858267716536,0.4377358490566038,0.3063011282199162
Logistic Regression,PR,0.9133858267716536,0.4393939393939394,0.30708137194634877
Logistic Regression,PR,0.9133858267716536,0.44106463878326996,0.310467279056486
Logistic Regression,PR,0.9133858267716536,0.44274809160305345,0.3126881846869482
Logistic Regression,PR,0.905511811023622,0.44061302681992337,0.3136885556821354
Logistic Regression,PR,0.905511811023622,0.4423076923076923,0.31555503588120687
Logistic Regression,PR,0.905511811023622,0.444015444015444,0.3191504252332485
Logistic Regression,PR,0.905511811023622,0.44573643410852715,0.3213117989123014
Logistic Regression,PR,0.8976377952755905,0.44357976653696496,0.3217791208495551
Logistic Regression,PR,0.8976377952755905,0.4453125,0.3218137420601586
Logistic Regression,PR,0.8976377952755905,0.4470588235294118,0.3220837290679674
Logistic Regression,PR,0.8976377952755905,0.44881889763779526,0.3236203208540591
Logistic Regression,PR,0.8976377952755905,0.4505928853754941,0.32756642738607317
Logistic Regression,PR,0.8976377952755905,0.4523809523809524,0.32788991809742424
Logistic Regression,PR,0.8976377952755905,0.4541832669322709,0.3289848080116278
Logistic Regression,PR,0.8976377952755905,0.456,0.3301984172644111
Logistic Regression,PR,0.889763779527559,0.4538152610441767,0.33068073807832443
Logistic Regression,PR,0.889763779527559,0.45564516129032256,0.3309708039730764
Logistic Regression,PR,0.889763779527559,0.4574898785425101,0.3326073853264048
Logistic Regression,PR,0.889763779527559,0.45934959349593496,0.33422241638157674
Logistic Regression,PR,0.889763779527559,0.46122448979591835,0.33679580957440053
Logistic Regression,PR,0.889763779527559,0.46311475409836067,0.33822195016354295
Logistic Regression,PR,0.8818897637795275,0.4609053497942387,0.33990425130247187
Logistic Regression,PR,0.8818897637795275,0.4628099173553719,0.3401509252907734
Logistic Regression,PR,0.8818897637795275,0.46473029045643155,0.3405605718957958
Logistic Regression,PR,0.8818897637795275,0.4666666666666667,0.34478220930564324
Logistic Regression,PR,0.8818897637795275,0.4686192468619247,0.34530180399448174
Logistic Regression,PR,0.8818897637795275,0.47058823529411764,0.34737546642746964
Logistic Regression,PR,0.8818897637795275,0.47257383966244726,0.34795643084071737
Logistic Regression,PR,0.8818897637795275,0.4745762711864407,0.3480695840289422
Logistic Regression,PR,0.8818897637795275,0.4765957446808511,0.3521781671204682
Logistic Regression,PR,0.8818897637795275,0.47863247863247865,0.35462227373648947
Logistic Regression,PR,0.8740157480314961,0.47639484978540775,0.3552085439818931
Logistic Regression,PR,0.8740157480314961,0.47844827586206895,0.35562749773311725
Logistic Regression,PR,0.8661417322834646,0.47619047619047616,0.35894403572945727
Logistic Regression,PR,0.8661417322834646,0.4782608695652174,0.35973397699837184
Logistic Regression,PR,0.8582677165354331,0.4759825327510917,0.3637340219082153
Logistic Regression,PR,0.8582677165354331,0.4780701754385965,0.36468892864216096
Logistic Regression,PR,0.8582677165354331,0.4801762114537445,0.36601993791507104
Logistic Regression,PR,0.8503937007874016,0.4778761061946903,0.36702177118866436
Logistic Regression,PR,0.8503937007874016,0.48,0.3683137505588431
Logistic Regression,PR,0.8503937007874016,0.48214285714285715,0.36957051989134576
Logistic Regression,PR,0.84251968503937,0.4798206278026906,0.37064457453807664
Logistic Regression,PR,0.84251968503937,0.481981981981982,0.37245791801186445
Logistic Regression,PR,0.84251968503937,0.4841628959276018,0.3726144766796097
Logistic Regression,PR,0.8346456692913385,0.4818181818181818,0.3744106319694373
Logistic Regression,PR,0.8346456692913385,0.4840182648401826,0.3752538557090687
Logistic Regression,PR,0.8267716535433071,0.481651376146789,0.3755134086634937
Logistic Regression,PR,0.8188976377952756,0.4792626728110599,0.37628061033256394
Logistic Regression,PR,0.8188976377952756,0.48148148148148145,0.37693959312825387
Logistic Regression,PR,0.8110236220472441,0.4790697674418605,0.37905606796604785
Logistic Regression,PR,0.8110236220472441,0.48130841121495327,0.3796085199740889
Logistic Regression,PR,0.8110236220472441,0.4835680751173709,0.37995374205269816
Logistic Regression,PR,0.8110236220472441,0.4858490566037736,0.3814576028063444
Logistic Regression,PR,0.8110236220472441,0.4881516587677725,0.3816000766563045
Logistic Regression,PR,0.8110236220472441,0.49047619047619045,0.3816950996940047
Logistic Regression,PR,0.8110236220472441,0.49282296650717705,0.38241322550084694
Logistic Regression,PR,0.8031496062992126,0.49038461538461536,0.3838220946826064
Logistic Regression,PR,0.7952755905511811,0.48792270531400966,0.3847797814214474
Logistic Regression,PR,0.7952755905511811,0.49029126213592233,0.3857283567605565
Logistic Regression,PR,0.7952755905511811,0.4926829268292683,0.3858457392184042
Logistic Regression,PR,0.7952755905511811,0.4950980392156863,0.38594747426842235
Logistic Regression,PR,0.7874015748031497,0.49261083743842365,0.3871536926712589
Logistic Regression,PR,0.7874015748031497,0.49504950495049505,0.3873970962958868
Logistic Regression,PR,0.7874015748031497,0.4975124378109453,0.3878252347344442
Logistic Regression,PR,0.7874015748031497,0.5,0.3887150612754965
Logistic Regression,PR,0.7795275590551181,0.49748743718592964,0.38914530434779143
Logistic Regression,PR,0.7795275590551181,0.5,0.3913407085441896
Logistic Regression,PR,0.7795275590551181,0.5025380710659898,0.39354317395324356
Logistic Regression,PR,0.7716535433070866,0.5,0.39555460634012185
Logistic Regression,PR,0.7637795275590551,0.49743589743589745,0.39586681870147683
