n,positive,negative,tn,fp,fn,tp,threshold,accuracy,precision,recall,specificity,balanced_accuracy,npv,referral_n,referral_rate,reviews_per_detected_positive,f1,f2,auc_roc,average_precision,brier,ece_10,selected,analysis_role
336,127,209,200,9,118,9,0.74,0.6220238095238095,0.5,0.07086614173228346,0.9569377990430622,0.5139019703876728,0.6289308176100629,18,0.05357142857142857,2.0,0.12413793103448276,0.08555133079847908,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,200,9,118,9,0.75,0.6220238095238095,0.5,0.07086614173228346,0.9569377990430622,0.5139019703876728,0.6289308176100629,18,0.05357142857142857,2.0,0.12413793103448276,0.08555133079847908,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,204,5,122,5,0.76,0.6220238095238095,0.5,0.03937007874015748,0.9760765550239234,0.5077233168820404,0.6257668711656442,10,0.02976190476190476,2.0,0.072992700729927,0.04826254826254826,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,207,2,123,4,0.77,0.6279761904761905,0.6666666666666666,0.031496062992125984,0.9904306220095693,0.5109633425008476,0.6272727272727273,6,0.017857142857142856,1.5,0.06015037593984962,0.038910505836575876,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,207,2,123,4,0.78,0.6279761904761905,0.6666666666666666,0.031496062992125984,0.9904306220095693,0.5109633425008476,0.6272727272727273,6,0.017857142857142856,1.5,0.06015037593984962,0.038910505836575876,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,207,2,123,4,0.79,0.6279761904761905,0.6666666666666666,0.031496062992125984,0.9904306220095693,0.5109633425008476,0.6272727272727273,6,0.017857142857142856,1.5,0.06015037593984962,0.038910505836575876,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,207,2,123,4,0.8,0.6279761904761905,0.6666666666666666,0.031496062992125984,0.9904306220095693,0.5109633425008476,0.6272727272727273,6,0.017857142857142856,1.5,0.06015037593984962,0.038910505836575876,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,207,2,123,4,0.81,0.6279761904761905,0.6666666666666666,0.031496062992125984,0.9904306220095693,0.5109633425008476,0.6272727272727273,6,0.017857142857142856,1.5,0.06015037593984962,0.038910505836575876,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,207,2,123,4,0.82,0.6279761904761905,0.6666666666666666,0.031496062992125984,0.9904306220095693,0.5109633425008476,0.6272727272727273,6,0.017857142857142856,1.5,0.06015037593984962,0.038910505836575876,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
336,127,209,207,2,123,4,0.83,0.6279761904761905,0.6666666666666666,0.031496062992125984,0.9904306220095693,0.5109633425008476,0.6272727272727273,6,0.017857142857142856,1.5,0.06015037593984962,0.038910505836575876,0.7196624345401801,0.5774921254171566,0.19969892073556134,0.0781652809527299,False,diagnostic only; not used for threshold selection
